gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
RUNX3,0.5926086089232913,2.7695223903587236e-56,0.2361448471027158,3.8694898553523804e-13,0.3564637618205755
SYF2,-0.07579159888438333,0.013356359427247999,-0.1529659699662267,1.2913687576437603e-08,0.07717437108184336
RSRP1,-0.14612581394818272,3.475039050318064e-10,-0.1591689005011154,1.3491049478778162e-13,0.013043086552932681
TMEM50A,0.0826373631511239,0.03605986479092069,-0.008081542770306224,0.9635534132309868,0.09071890592143012
TMEM57,-0.055849472603835826,0.4068922394964965,-0.04221347431415349,0.508437868539417,-0.013635998289682337
STMN1,-0.11171673092037784,0.021008317694754454,-0.18744662018292504,3.8277943194111694e-05,0.0757298892625472
ZNF593,0.21535463007803962,0.0035246685999554606,0.059626788091320285,0.39225867766116096,0.15572784198671935
SH3BGRL3,-0.27028651812394566,1.5147015595296059e-52,-0.22949715421363878,3.646046086213604e-44,-0.04078936391030688
CD52,-0.5794859253528418,7.84347639378876e-148,-0.47124954269394753,1.421111439776855e-93,-0.10823638265889429
DHDDS,0.04215492242463888,0.6504685766348899,-0.033394426859994365,0.7211773632400468,0.07554934928463325
HMGN2,-0.12943824921257466,5.83434606955962e-06,-0.15359480826771715,3.9027650549691434e-10,0.024156559055142496
ARID1A,-0.014869095575380714,0.7471228501828513,-0.06763450537657367,0.0777516339379521,0.05276540980119296
GPN2,0.1333463591103261,0.15295070381374729,-0.1319639115284446,0.1493891650254535,0.2653102706387707
NUDC,0.1157855319690569,0.002214124100291507,0.0454616732760458,0.1506284583531379,0.07032385869301111
WDTC1,-0.1256478792549511,0.04385714396286924,-0.212079926607467,8.525745918503467e-05,0.08643204735251589
SYTL1,-0.41492114069596586,1.520005593831924e-07,-0.22862040753766494,0.004615325664964,-0.18630073315830092
WASF2,0.05780787035267681,0.05409588005129373,0.020545187807568917,0.380137169763689,0.037262682545107895
IFI6,2.210353635322143,0.0,0.8624674834472978,1.7730560656547484e-272,1.347886151874845
FAM76A,-0.10135273548841144,0.20783888078831947,-0.035288617664661175,0.7408036709368518,-0.06606411782375027
STX12,0.1490060928119428,0.00036961583370053895,-0.04843088027189602,0.33989329057665574,0.1974369730838388
PPP1R8,0.13463259185328724,0.1015460644836007,-0.08212484431322922,0.31263415533366784,0.21675743616651647
THEMIS2,0.471087076510096,3.4550975869507334e-12,0.1115313132097629,0.07050253745038544,0.3595557633003331
RPA2,0.08542750107100955,0.08277447997214554,-0.11303156393316474,0.007822758891567439,0.1984590650041743
EYA3,-0.008807520364637859,0.9028478885532326,-0.1125611218584539,0.009782920821310237,0.10375360149381604
DNAJC8,0.009198989318882266,0.7990529926388523,-0.016721789380559526,0.6903913424625158,0.02592077869944179
ATPIF1,-0.22481698826794702,1.456865291763892e-12,-0.1830354077771584,2.455387532203814e-10,-0.04178158049078862
PHACTR4,-0.04762695078774841,0.23689099847468706,-0.0501360667778602,0.1639097815595403,0.0025091159901117904
RCC1,0.09830651295444151,0.05112602340896465,-0.08265523438931602,0.08845900044703231,0.18096174734375753
TRNAU1AP,0.15417304691797812,0.00973207504179753,-0.09587109670888648,0.10705078256720066,0.2500441436268646
