gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
FO538757.2,-0.17286821633760485,0.005505692622593447,-0.2511265742127836,0.0006544660160800759,0.07825835787517876
RP5-857K21.4,-0.012713757332381342,0.8364430245987768,-0.2309431224924573,2.508462405496381e-05,0.21822936516007596
ISG15,2.0489576766760975,0.0,0.6843179563591002,3.590102319896155e-186,1.3646397203169973
C1orf159,0.2559012027984244,4.806311623743565e-05,-0.018798516628231354,0.8215541194157988,0.2746997194266557
SDF4,-0.053043509963498235,0.3277083181412,0.005437705631344001,0.8904719042757976,-0.058481215594842234
UBE2J2,-0.04668771496091857,0.3950324969632486,-0.044813967061902674,0.4774454786685329,-0.0018737478990158984
AURKAIP1,0.07828265396100866,0.01696038373281065,-0.022598314199071868,0.6406214545333958,0.10088096816008052
CCNL2,-0.10054719890317904,0.02894127614112037,-0.05199495490301291,0.3710244340241669,-0.048552244000166125
MRPL20,0.06032179440426784,0.04237267980465412,0.03967049857821204,0.21130714613266946,0.0206512958260558
SSU72,-0.03571209905600638,0.28231318168471375,-0.09714035032516924,0.006306515925381117,0.06142825126916286
MMP23B,-0.18183381054413858,0.001055735108186607,-0.3357262762969487,6.349269522842826e-08,0.1538924657528101
CDK11B,-0.021950734224648275,0.651105514688417,-0.04319759215293021,0.4059611341332033,0.021246857928281935
SLC35E2B,-0.21453131957121566,3.382542210340843e-06,-0.3051461720812727,1.6470005252317348e-09,0.09061485251005705
CDK11A,-0.02424304391077281,0.5811284952279671,-0.09139690626652683,0.0383903173092432,0.06715386235575402
GNB1,0.052402949671616836,0.011189089228105653,0.015093508752601749,0.4877426593741467,0.037309440919015086
FAAP20,-0.12913200677057451,0.011625362700247993,0.007087450332271987,0.895632977076265,-0.1362194571028465
SKI,-0.19696984666338274,3.572913896306259e-06,-0.39978222413775755,2.0780697551000977e-18,0.2028123774743748
RER1,0.10643493040819088,0.0013649434316702384,0.0007252001880013181,0.9410657915742469,0.10570973022018956
TNFRSF14,0.10435473692838095,0.006921216320989572,-0.05109399135090703,0.25778669271348437,0.15544872827928796
CEP104,0.01492495147549819,0.7693813893360009,-0.045364241183597984,0.4490281444021668,0.06028919265909617
C1orf174,-0.05709490046945625,0.35019382464930665,-0.12235999927204193,0.06740120043368802,0.06526509880258569
KCNAB2,-0.3738291478888793,7.690549011606189e-21,-0.2742804087743424,2.2621406555127396e-08,-0.09954873911453688
RPL22,-0.08822916101428269,6.148717315137192e-14,-0.14971982041306905,1.3012533665681837e-26,0.06149065939878637
NOL9,0.06044368249029405,0.3165803719986506,-0.13699556229251056,0.047559349555350044,0.1974392447828046
DNAJC11,0.06274402088760689,0.3201293546718582,-0.1452036421194267,0.03636250679026041,0.2079476630070336
CAMTA1,-0.03259090577062857,0.38842459367248505,0.00031534629903028706,0.9726173390750068,-0.03290625206965886
PARK7,0.04324429268687744,0.08876092385321145,-0.03550341375631709,0.2426299593702242,0.07874770644319454
RERE,-0.005131304711297648,0.9029807990029788,-0.03885926192739757,0.26873071074936716,0.03372795721609992
ENO1,0.295712325671052,1.553188818024267e-37,0.133567406595771,1.1746026911024462e-06,0.162144919075281
PIK3CD,0.2883182991728409,1.953899998224652e-43,0.11506192434363455,1.9169195665705308e-07,0.17325637482920636
PIK3CD-AS2,0.32102685571949013,1.8622265952204993e-08,0.0628830891039373,0.28853062497556714,0.2581437666155528
CLSTN1,-0.057966834811284854,0.1333752348455956,0.012954440347459628,0.6855110652442407,-0.07092127515874448
LZIC,0.016152644037374198,0.7216446399281008,0.0146830005532271,0.7728459740126236,0.0014696434841470988
UBE4B,-0.13344670810399592,2.841450215014825e-05,-0.16304935232502743,7.63621263408737e-06,0.02960264422103151
KIF1B,-0.07147597598288118,0.12784588949496983,-0.15246667456009666,0.003973649212049219,0.08099069857721548
DFFA,-0.021187629634479357,0.7893084372168562,0.0526349745174128,0.4567357348385614,-0.07382260415189215
PEX14,0.04495401429709657,0.3125149332836907,-0.026040562371307665,0.6096952454739043,0.07099457666840424
TARDBP,-0.13722197120667395,0.006868513733677549,-0.17311195874582488,0.0021171211300110675,0.03588998753915093
SRM,-0.14893048665904993,0.004120498484305391,-0.24665798988314666,1.34467963768079e-05,0.09772750322409673
EXOSC10,0.0014919364586305822,0.9374755552166367,-0.08188135964662163,0.15145283115537658,0.08337329610525221
MTOR,-0.11191579463924908,0.012105408196590468,-0.19564735923851906,2.2017703054743732e-05,0.08373156459926998
KIAA2013,-0.13452170752081857,0.026549761086363432,-0.08144713148645906,0.24168518602570724,-0.053074576034359514
TNFRSF1B,-0.16287955950438476,6.984767008686237e-07,-0.11366963951888827,0.009392534390137128,-0.049209919985496495
VPS13D,-0.08927758623899908,0.0016730702277913795,-0.08168761560913312,0.014243902339514804,-0.0075899706298659525
PRDM2,-0.12194411702088767,7.430048003245911e-07,-0.08636857339052656,0.0037327313497428445,-0.03557554363036111
EFHD2,-0.11493090516148502,1.366325253946249e-07,-0.23800514709647594,1.8466918436309766e-23,0.12307424193499092
DNAJC16,0.059463475740068966,0.28001652867524196,0.007038763675874984,0.9096610733295366,0.05242471206419398
DDI2,-0.13363847691251046,0.0005181037649792998,-0.161972421057444,0.0004349619681234672,0.028333944144933537
PLEKHM2,-0.037510104424336395,0.5678504750799693,-0.13196798490675749,0.0464643554535439,0.0944578804824211
SPEN,-0.10282112460367737,0.0007402001728564671,-0.11724366820250749,0.0005617408595421078,0.01442254359883012
FBXO42,-0.049760556026861004,0.17896199596379433,-0.09098640675984114,0.01913230418811545,0.041225850732980136
SZRD1,0.1831867363633988,1.4316092883638017e-06,0.036012797265528376,0.3874409467990196,0.1471739390978704
NECAP2,0.043457499879632974,0.37029179335718354,0.0948956684961915,0.06997290719628273,-0.05143816861655852
CROCC,-0.1396942759890221,0.008219779780294416,-0.24474462933065327,0.0002323898310386726,0.10505035334163118
SDHB,0.006966296580399021,0.8642450080449994,-0.02087719805062758,0.7355410627260275,0.027843494631026602
RCC2,0.11824693095029687,0.03213898584857997,-0.1999169812661339,0.0010851828468498863,0.31816391221643076
UBR4,-0.051730616059734946,0.2127612643930379,-0.013112916674628574,0.8396585321195483,-0.03861769938510637
RP1-43E13.2,-0.06353858161282558,0.3705320510950077,-0.07118357090780139,0.3449255402372431,0.0076449892949758125
CAPZB,0.050364928167418714,0.03520834272275415,-0.020766393003550782,0.5050019340046994,0.0711313211709695
MINOS1,-0.02859267193088243,0.47690448664733825,-0.14242642307593034,0.00018370610348021767,0.11383375114504792
TMCO4,-0.02845631971872913,0.6402729645496303,-0.010079981570050685,0.9557724557770966,-0.018376338148678444
DDOST,0.011897415755746056,0.8026922172182496,-0.01787823915380006,0.8355387885819568,0.029775654909546118
HP1BP3,-0.12148418879663025,1.302872937050071e-11,-0.10952524409387109,2.933395579727799e-07,-0.01195894470275917
EIF4G3,-0.008924876683783972,0.7771035648156084,-0.0251373970613702,0.37174739710296517,0.016212520377586227
ECE1,0.9189824904363776,1.0576480710028453e-62,0.3009107906467641,1.8823716121927914e-08,0.6180716997896134
USP48,-0.09840517031172578,0.00081297352671295,-0.1717595455931082,1.8808201381365198e-07,0.0733543752813824
CDC42,0.04225365837864863,0.017058139526731613,0.042855412649901344,0.025796790860680655,-0.0006017542712527107
ZBTB40,-0.041758341464866386,0.5271827955361129,-0.03522600706298671,0.6846210958428854,-0.006532334401879676
KDM1A,-0.08720378170751036,0.05346780587218002,-0.05141176030090632,0.37244851782794464,-0.03579202140660404
