gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
RP5-857K21.4,-0.2144616511217244,4.97829287068894e-06,-0.1707892225744875,0.0028613029180208993,-0.04367242854723691
NOC2L,0.14890753017430705,0.008692184160205153,-0.010458115469357737,0.922648023846231,0.1593656456436648
ISG15,1.8380422061295754,0.0,1.127237948016568,0.0,0.7108042581130074
SDF4,0.01241186975692373,0.8104652842723494,0.0035985967707504412,0.9713438892680221,0.008813272986173288
UBE2J2,-0.03265968318630428,0.5771489637389292,-0.050666827200337994,0.4112693341855375,0.018007144014033714
CPSF3L,0.019935771532349027,0.7411925747583413,-0.038102730822153735,0.6690396413380815,0.058038502354502766
AURKAIP1,0.12610215730801513,3.6719628337194556e-05,0.024022586045844917,0.5626382715784236,0.10207957126217021
CCNL2,-0.05827062503161342,0.2538033208626447,0.01193537773881177,0.8608127562770869,-0.07020600277042519
MRPL20,0.06340654447791473,0.01355606033773041,0.049332301465652095,0.10707385646610504,0.014074243012262636
SSU72,-0.013013075556948452,0.6753900639056089,-0.060578807629200856,0.06353150983248876,0.047565732072252405
MMP23B,-0.2754940530955788,8.11134015763235e-07,-0.09377376216879668,0.17266971680743723,-0.1817202909267821
CDK11B,-0.07804256995439347,0.0747072931552985,-0.0735280141340945,0.14339037207671138,-0.004514555820298971
SLC35E2B,-0.3030479456392472,3.2302544397697054e-11,-0.14059826149956495,0.005710923722843206,-0.16244968413968225
CDK11A,-0.05983101844090506,0.20516964568247897,0.030953094175478164,0.5523408401517363,-0.09078411261638322
GNB1,-0.06518811841541838,0.00545824049714501,-0.035061956905930364,0.23252098542796434,-0.03012616150948802
FAAP20,0.019750708728501206,0.6408746561280007,-0.04679090351697771,0.3955498450992336,0.06654161224547891
SKI,-0.3080788698190445,1.234622994685323e-11,-0.20717558288808374,0.00015085947787947066,-0.10090328693096073
RER1,0.11416533576150173,0.0020562445797065437,0.07150104757649726,0.0989815530139737,0.042664288185004465
TNFRSF14,-0.029922514714978983,0.4281754144145734,0.03598271112895551,0.35115681996834025,-0.06590522584393449
CEP104,-0.02102720668911756,0.6682057629977936,-0.031218547504886056,0.6683104670185354,0.010191340815768495
C1orf174,-0.024918070193270442,0.7162380776968714,0.059794273883187136,0.4556219040642491,-0.08471234407645759
KCNAB2,-0.27668198116144227,2.8562194304787244e-12,-0.34775426342510574,2.8090858975666822e-14,0.07107228226366347
RPL22,-0.07872840518483823,6.574634390503842e-36,-0.05616056269959042,8.104208060478666e-16,-0.022567842485247812
TNFRSF25,-0.10115104072277754,0.015921112276663332,0.012319561105729541,0.8148762449522697,-0.11347060182850709
NOL9,-0.10442993281333336,0.048933041132713906,-0.10494238296603722,0.0915471906195366,0.0005124501527038611
DNAJC11,0.1622135143010193,0.0024979543183180895,0.0943022930987551,0.15427654158363022,0.0679112212022642
CAMTA1,0.021102229940702398,0.44793414457130126,-0.048378613475402454,0.17697898214945623,0.06948084341610486
PARK7,0.055459715419453284,0.015553138654590085,-0.036299628063981,0.21084600899858685,0.09175934348343429
RERE,-0.10716168823420878,6.280141138499718e-07,0.03615280160355579,0.17247527003581617,-0.14331448983776457
ENO1,0.7421208928161842,0.0,0.3150251337677132,6.309238247786331e-64,0.427095759048471
SLC25A33,0.0590795893148847,0.39514588136935747,0.018763045378154323,0.8219572921883803,0.040316543936730384
PIK3CD,-0.12779200814377692,2.2953583573925658e-09,-0.18958855838877997,7.424520953633424e-15,0.06179655024500305
PIK3CD-AS2,-0.24065767772968058,1.2680296852813917e-05,-0.19023753569651058,0.002674345222337004,-0.050420142033169996
CLSTN1,-0.1222397404223858,0.0017413593872308802,0.02285759876025898,0.6515491184743992,-0.14509733918264478
LZIC,0.016461950967027357,0.6900086758205103,-0.06325535836243618,0.23252098542796434,0.07971730932946353
UBE4B,-0.16656571675085136,5.113614751967519e-07,-0.1052846949129761,0.008071425054993111,-0.06128102183787526
KIF1B,-0.2978082675265067,3.7212170175272965e-07,-0.14780662064481065,0.037184260737404495,-0.15000164688169604
DFFA,-0.03115599361304905,0.6405482754813295,-0.0592778076610201,0.4051668995514512,0.028121814047971053
PEX14,-0.05235880534396389,0.19883999732940988,0.0032819513906983,0.932561891134427,-0.05564075673466219
TARDBP,-0.20699342540443547,6.244341346081265e-07,-0.1724905073429995,0.00038119795720387617,-0.03450291806143596
SRM,0.4184531469032375,8.178586159743422e-34,0.224815483005988,1.0205789768722842e-08,0.19363766389724948
EXOSC10,-0.0769375188294019,0.15554206416214608,0.05016248092245272,0.4225354564406078,-0.12709999975185463
MTOR,-0.11184729542464361,0.009074554565879566,0.012320424801380877,0.830975691035286,-0.12416772022602449
VPS13D,-0.23286367014847587,2.244855342938276e-16,-0.07183089679999036,0.05119334787917643,-0.1610327733484855
DHRS3,-0.2901054648903561,1.909896961079388e-07,-0.16001143798121414,0.024035449448741555,-0.13009402690914196
PRDM2,-0.13437345538873632,5.927427891994441e-08,-0.07038866087392022,0.016258882252851468,-0.0639847945148161
EFHD2,0.06661023040403832,0.3317592997364811,-0.015349473265094313,0.8529507534857199,0.08195970366913263
