gene,lfc_urban,padj_urban,lfc_rural,padj_rural,delta_response
RP5-857K21.4,-0.07956539057429446,0.09622234065514194,-0.18510598661256933,6.822406972081932e-05,0.10554059603827487
NOC2L,0.1557914179240495,0.0047838996097755646,0.0072815652164025324,0.8653783953145732,0.14850985270764697
ISG15,1.8048491577880552,0.0,0.6082945589138806,8.038990369818867e-177,1.1965545988741746
SDF4,0.023836381847881043,0.5753037340703777,-0.1641350001261288,0.00035843546076678713,0.18797138197400984
UBE2J2,0.03132410725111644,0.5039849186307599,-0.09329129588678757,0.0639075096768281,0.12461540313790401
AURKAIP1,0.023946375739862212,0.43273809621823206,-0.05411468062547944,0.08306179475794506,0.07806105636534165
CCNL2,-0.05318158920888416,0.21637354839328674,-0.09436696288805234,0.038857566629270625,0.04118537367916818
MRPL20,0.008648875355498065,0.7462826212840812,-0.06325238810871257,0.019824362940659913,0.07190126346421064
SSU72,-0.09756708221831975,0.0002918271820852383,-0.1045489881004012,0.0001194402938660137,0.006981905882081446
MMP23B,-0.19528144411472445,0.0006539885968712465,-0.2919156608475817,1.1790665280363786e-06,0.09663421673285724
CDK11B,-0.04780333836920513,0.25897926507226965,-0.08249639775687267,0.05294002937175655,0.03469305938766754
SLC35E2B,-0.1840725172916016,3.2978244330162285e-05,-0.18113004705318853,6.342995396151078e-05,-0.0029424702384130696
CDK11A,-0.11659941924652746,0.0018935113519807762,-0.06826166942045189,0.09893794838460436,-0.04833774982607557
GNB1,0.002795788737080535,0.8832102662652969,-0.0984174276133456,2.4093218567312936e-06,0.10121321635042613
FAAP20,-0.09349041046074423,0.03462590161973818,-0.031457211735349495,0.533208098847855,-0.062033198725394735
SKI,-0.11072965663216726,0.01003587482270029,-0.20940216164411624,2.9218046834607265e-06,0.09867250501194898
RER1,0.08512201474982539,0.0091872818323258,-0.049273100197373396,0.17250421049355893,0.1343951149471988
TNFRSF14,0.07069364745920564,0.05107605518707117,-0.11678377754532294,0.0007495578656419796,0.18747742500452858
TPRG1L,-0.17727847333434274,0.0018289956151878422,-0.34147078581558266,1.1868399422554184e-07,0.16419231248123992
CEP104,-0.03222190944634686,0.5831412321750857,-0.1458868246477929,0.005739110128796691,0.11366491520144603
C1orf174,-0.08454324714412498,0.16014865432966202,0.001924636620497526,0.9040280781462505,-0.0864678837646225
KCNAB2,-0.2619150522459621,1.1009202945339901e-13,-0.2962048730840073,8.366921612729214e-13,0.03428982083804516
RPL22,-0.04661775306834067,1.1070549159821149e-10,-0.1353111997712948,8.71967797238809e-77,0.08869344670295412
TNFRSF25,0.0012342863220814407,0.9458772701581594,-0.24531736851870614,3.5954120344144146e-14,0.2465516548407876
NOL9,-0.09570390026832211,0.0661421602960874,-0.13698356968151346,0.008497565108977872,0.04127966941319135
DNAJC11,0.04454870759614765,0.45654106106508463,0.03551026696294986,0.5455758632437008,0.009038440633197795
CAMTA1,-0.009585592054663769,0.7793123287007229,-0.10505195171809197,0.00012113684500835177,0.0954663596634282
PARK7,-0.002426403587284574,0.9578194827718727,-0.11087596791146614,1.746616840256309e-06,0.10844956432418157
